index,reason,year,transect
3296,Year 2014 (40% below median visits),2014,trace des caps
3297,Year 2014 (40% below median visits),2014,trace des caps
3298,Year 2014 (40% below median visits),2014,trace des caps
3299,Year 2014 (40% below median visits),2014,trace des caps
3300,Year 2014 (40% below median visits),2014,trace des caps
3301,Year 2014 (40% below median visits),2014,trace des caps
3302,Year 2014 (40% below median visits),2014,trace des caps
3303,Year 2014 (40% below median visits),2014,trace des caps
3304,Year 2014 (40% below median visits),2014,trace des caps
3305,Year 2014 (40% below median visits),2014,trace des caps
3306,Year 2014 (40% below median visits),2014,trace des caps
3307,Year 2014 (40% below median visits),2014,trace des caps
3308,Year 2014 (40% below median visits),2014,trace des caps
3309,Year 2014 (40% below median visits),2014,trace des caps
3310,Year 2014 (40% below median visits),2014,trace des caps
3311,Year 2014 (40% below median visits),2014,trace des caps
3312,Year 2014 (40% below median visits),2014,trace des caps
3313,Year 2014 (40% below median visits),2014,trace des caps
3314,Year 2014 (40% below median visits),2014,trace des caps
3315,Year 2014 (40% below median visits),2014,trace des caps
3316,Year 2014 (40% below median visits),2014,trace des caps
3317,Year 2014 (40% below median visits),2014,trace des caps
3318,Year 2014 (40% below median visits),2014,trace des caps
3319,Year 2014 (40% below median visits),2014,trace des caps
3320,Year 2014 (40% below median visits),2014,trace des caps
3321,Year 2014 (40% below median visits),2014,trace des caps
3322,Year 2014 (40% below median visits),2014,trace des caps
3323,Year 2014 (40% below median visits),2014,trace des caps
3324,Year 2014 (40% below median visits),2014,trace des caps
3325,Year 2014 (40% below median visits),2014,trace des caps
3326,Year 2014 (40% below median visits),2014,trace des caps
3327,Year 2014 (40% below median visits),2014,trace des caps
3328,Year 2014 (40% below median visits),2014,trace des caps
3329,Year 2014 (40% below median visits),2014,trace des caps
3330,Year 2014 (40% below median visits),2014,trace des caps
3331,Year 2014 (40% below median visits),2014,trace des caps
3332,Year 2014 (40% below median visits),2014,trace des caps
3333,Year 2014 (40% below median visits),2014,trace des caps
3334,Year 2014 (40% below median visits),2014,trace des caps
3335,Year 2014 (40% below median visits),2014,trace des caps
3336,Year 2014 (40% below median visits),2014,trace des caps
3337,Year 2014 (40% below median visits),2014,trace des caps
3338,Year 2014 (40% below median visits),2014,trace des caps
3339,Year 2014 (40% below median visits),2014,trace des caps
3340,Year 2014 (40% below median visits),2014,trace des caps
3341,Year 2014 (40% below median visits),2014,trace des caps
3342,Year 2014 (40% below median visits),2014,trace des caps
3343,Year 2014 (40% below median visits),2014,trace des caps
3344,Year 2014 (40% below median visits),2014,trace des caps
3345,Year 2014 (40% below median visits),2014,trace des caps
3346,Year 2014 (40% below median visits),2014,trace des caps
3347,Year 2014 (40% below median visits),2014,trace des caps
3348,Year 2014 (40% below median visits),2014,trace des caps
3349,Year 2014 (40% below median visits),2014,trace des caps
3350,Year 2014 (40% below median visits),2014,trace des caps
3351,Year 2014 (40% below median visits),2014,trace des caps
3352,Year 2014 (40% below median visits),2014,trace des caps
3353,Year 2014 (40% below median visits),2014,trace des caps
3354,Year 2014 (40% below median visits),2014,trace des caps
3355,Year 2014 (40% below median visits),2014,trace des caps
3356,Year 2014 (40% below median visits),2014,trace des caps
3357,Year 2014 (40% below median visits),2014,trace des caps
3358,Year 2014 (40% below median visits),2014,trace des caps
3359,Year 2014 (40% below median visits),2014,trace des caps
3360,Year 2014 (40% below median visits),2014,trace des caps
3361,Year 2014 (40% below median visits),2014,trace des caps
3362,Year 2014 (40% below median visits),2014,trace des caps
3363,Year 2014 (40% below median visits),2014,trace des caps
3364,Year 2014 (40% below median visits),2014,trace des caps
3365,Year 2014 (40% below median visits),2014,trace des caps
3366,Year 2014 (40% below median visits),2014,trace des caps
3367,Year 2014 (40% below median visits),2014,trace des caps
3368,Year 2014 (40% below median visits),2014,trace des caps
3369,Year 2014 (40% below median visits),2014,trace des caps
3370,Year 2014 (40% below median visits),2014,trace des caps
3371,Year 2014 (40% below median visits),2014,trace des caps
3372,Year 2014 (40% below median visits),2014,trace des caps
3373,Year 2014 (40% below median visits),2014,trace des caps
3374,Year 2014 (40% below median visits),2014,trace des caps
3375,Year 2014 (40% below median visits),2014,trace des caps
3376,Year 2014 (40% below median visits),2014,trace des caps
3377,Year 2014 (40% below median visits),2014,trace des caps
3378,Year 2014 (40% below median visits),2014,trace des caps
3379,Year 2014 (40% below median visits),2014,trace des caps
3380,Year 2014 (40% below median visits),2014,trace des caps
3381,Year 2014 (40% below median visits),2014,trace des caps
3382,Year 2014 (40% below median visits),2014,trace des caps
3383,Year 2014 (40% below median visits),2014,trace des caps
3384,Year 2014 (40% below median visits),2014,trace des caps
3385,Year 2014 (40% below median visits),2014,morne raquette
3386,Year 2014 (40% below median visits),2014,morne raquette
3387,Year 2014 (40% below median visits),2014,morne raquette
3388,Year 2014 (40% below median visits),2014,morne raquette
3389,Year 2014 (40% below median visits),2014,morne raquette
3390,Year 2014 (40% below median visits),2014,morne raquette
3391,Year 2014 (40% below median visits),2014,morne raquette
3392,Year 2014 (40% below median visits),2014,morne raquette
3393,Year 2014 (40% below median visits),2014,morne raquette
3394,Year 2014 (40% below median visits),2014,morne raquette
3395,Year 2014 (40% below median visits),2014,morne raquette
3396,Year 2014 (40% below median visits),2014,morne raquette
3397,Year 2014 (40% below median visits),2014,morne raquette
3398,Year 2014 (40% below median visits),2014,morne raquette
3399,Year 2014 (40% below median visits),2014,morne raquette
3400,Year 2014 (40% below median visits),2014,morne raquette
3401,Year 2014 (40% below median visits),2014,morne raquette
3402,Year 2014 (40% below median visits),2014,morne raquette
3403,Year 2014 (40% below median visits),2014,morne raquette
3404,Year 2014 (40% below median visits),2014,morne raquette
3405,Year 2014 (40% below median visits),2014,morne raquette
3406,Year 2014 (40% below median visits),2014,morne raquette
3407,Year 2014 (40% below median visits),2014,morne raquette
3408,Year 2014 (40% below median visits),2014,morne raquette
3409,Year 2014 (40% below median visits),2014,morne raquette
3410,Year 2014 (40% below median visits),2014,morne raquette
3411,Year 2014 (40% below median visits),2014,morne raquette
3412,Year 2014 (40% below median visits),2014,morne raquette
3413,Year 2014 (40% below median visits),2014,morne raquette
3414,Year 2014 (40% below median visits),2014,morne raquette
3415,Year 2014 (40% below median visits),2014,morne raquette
3416,Year 2014 (40% below median visits),2014,morne raquette
3417,Year 2014 (40% below median visits),2014,morne raquette
3418,Year 2014 (40% below median visits),2014,morne raquette
3419,Year 2014 (40% below median visits),2014,morne raquette
3420,Year 2014 (40% below median visits),2014,morne raquette
3421,Year 2014 (40% below median visits),2014,morne raquette
3422,Year 2014 (40% below median visits),2014,morne raquette
3423,Year 2014 (40% below median visits),2014,morne raquette
3424,Year 2014 (40% below median visits),2014,morne raquette
3425,Year 2014 (40% below median visits),2014,morne raquette
3426,Year 2014 (40% below median visits),2014,morne raquette
3427,Year 2014 (40% below median visits),2014,morne raquette
3428,Year 2014 (40% below median visits),2014,morne raquette
3429,Year 2014 (40% below median visits),2014,morne raquette
3430,Year 2014 (40% below median visits),2014,morne raquette
3431,Year 2014 (40% below median visits),2014,morne raquette
3432,Year 2014 (40% below median visits),2014,morne raquette
3433,Year 2014 (40% below median visits),2014,morne raquette
3434,Year 2014 (40% below median visits),2014,morne raquette
3435,Year 2014 (40% below median visits),2014,morne raquette
3436,Year 2014 (40% below median visits),2014,morne raquette
3437,Year 2014 (40% below median visits),2014,morne raquette
3438,Year 2014 (40% below median visits),2014,morne raquette
3439,Year 2014 (40% below median visits),2014,morne raquette
3440,Year 2014 (40% below median visits),2014,morne raquette
3441,Year 2014 (40% below median visits),2014,morne raquette
3442,Year 2014 (40% below median visits),2014,morne raquette
3443,Year 2014 (40% below median visits),2014,morne raquette
3444,Year 2014 (40% below median visits),2014,morne raquette
3445,Year 2014 (40% below median visits),2014,morne raquette
3446,Year 2014 (40% below median visits),2014,morne raquette
3447,Year 2014 (40% below median visits),2014,morne raquette
3448,Year 2014 (40% below median visits),2014,morne raquette
3449,Year 2014 (40% below median visits),2014,morne raquette
3450,Year 2014 (40% below median visits),2014,morne raquette
3451,Year 2014 (40% below median visits),2014,morne raquette
3452,Year 2014 (40% below median visits),2014,morne raquette
3453,Year 2014 (40% below median visits),2014,morne raquette
3454,Year 2014 (40% below median visits),2014,morne raquette
3455,Year 2014 (40% below median visits),2014,morne raquette
3456,Year 2014 (40% below median visits),2014,morne raquette
3457,Year 2014 (40% below median visits),2014,morne raquette
3458,Year 2014 (40% below median visits),2014,morne raquette
3459,Year 2014 (40% below median visits),2014,morne raquette
3460,Year 2014 (40% below median visits),2014,morne raquette
3461,Year 2014 (40% below median visits),2014,morne raquette
3462,Year 2014 (40% below median visits),2014,morne raquette
3463,Year 2014 (40% below median visits),2014,morne raquette
3464,Year 2014 (40% below median visits),2014,morne raquette
3465,Year 2014 (40% below median visits),2014,morne raquette
3466,Year 2014 (40% below median visits),2014,morne raquette
3467,Year 2014 (40% below median visits),2014,morne raquette
3468,Year 2014 (40% below median visits),2014,morne raquette
3469,Year 2014 (40% below median visits),2014,morne raquette
3470,Year 2014 (40% below median visits),2014,morne raquette
3471,Year 2014 (40% below median visits),2014,morne raquette
3472,Year 2014 (40% below median visits),2014,morne raquette
3473,Year 2014 (40% below median visits),2014,morne raquette
3474,Year 2014 (40% below median visits),2014,morne raquette
3475,Year 2014 (40% below median visits),2014,morne raquette
3476,Year 2014 (40% below median visits),2014,morne raquette
3477,Year 2014 (40% below median visits),2014,morne raquette
3478,Year 2014 (40% below median visits),2014,morne raquette
3479,Year 2014 (40% below median visits),2014,morne raquette
3480,Year 2014 (40% below median visits),2014,morne raquette
3481,Year 2014 (40% below median visits),2014,morne raquette
3482,Year 2014 (40% below median visits),2014,morne raquette
3483,Year 2014 (40% below median visits),2014,morne raquette
3484,Year 2014 (40% below median visits),2014,morne raquette
3485,Year 2014 (40% below median visits),2014,morne raquette
3486,Year 2014 (40% below median visits),2014,morne raquette
3487,Year 2014 (40% below median visits),2014,morne raquette
3488,Year 2014 (40% below median visits),2014,morne raquette
3489,Year 2014 (40% below median visits),2014,morne raquette
3490,Year 2014 (40% below median visits),2014,morne raquette
3491,Year 2014 (40% below median visits),2014,morne raquette
3492,Year 2014 (40% below median visits),2014,morne raquette
3493,Year 2014 (40% below median visits),2014,morne raquette
3494,Year 2014 (40% below median visits),2014,morne raquette
3495,Year 2014 (40% below median visits),2014,morne raquette
3496,Year 2014 (40% below median visits),2014,morne raquette
3497,Year 2014 (40% below median visits),2014,morne raquette
3498,Year 2014 (40% below median visits),2014,morne raquette
3499,Year 2014 (40% below median visits),2014,morne raquette
3500,Year 2014 (40% below median visits),2014,morne raquette
3501,Year 2014 (40% below median visits),2014,morne raquette
3502,Year 2014 (40% below median visits),2014,morne raquette
3503,Year 2014 (40% below median visits),2014,morne raquette
3504,Year 2014 (40% below median visits),2014,morne raquette
3505,Year 2014 (40% below median visits),2014,morne raquette
3506,Year 2014 (40% below median visits),2014,morne raquette
3507,Year 2014 (40% below median visits),2014,morne raquette
3508,Year 2014 (40% below median visits),2014,morne raquette
3509,Year 2014 (40% below median visits),2014,morne raquette
3510,Year 2014 (40% below median visits),2014,morne raquette
3511,Year 2014 (40% below median visits),2014,morne raquette
